LandisData	EcoregionDiameterTable


>>Ecoregion	Species	Age	Diameter
212T querelli 59 23.587
212T querelli 60 23.696
212T querelli 61 23.804
212T querelli 62 23.913
212T querelli 63 24.021
212T querelli 64 24.13
212T querelli 65 24.238
212T querelli 66 24.347
212T querelli 67 24.455
212T querelli 68 24.564
212T querelli 69 24.672
212T querelli 70 24.781
212T querelli 71 24.889
212T querelli 72 24.998
212T querelli 73 25.106
212T querelli 74 25.215
212T querelli 75 25.323
212T querelli 76 25.432
212T querelli 77 25.54
212T querelli 78 25.649
212T querelli 79 25.757
212T querelli 80 25.866
212T querelli 81 25.975
212T querelli 82 26.083
212T querelli 83 26.192
212T querelli 84 26.3
212T querelli 85 26.409
212T querelli 86 26.517
212T querelli 87 26.626
212T querelli 88 26.734
212T querelli 89 26.843
212T querelli 90 26.951
212T querelli 91 27.06
212T querelli 92 27.168
212T querelli 93 27.277
212T querelli 94 27.385
212T querelli 95 27.494
212T querelli 96 27.602
212T querelli 97 27.711
212T querelli 98 27.819
212T querelli 99 27.928
212T querelli 100 28.036
212T querelli 101 28.083
212T querelli 102 28.13
212T querelli 103 28.176
212T querelli 104 28.223
212T querelli 105 28.27
212T querelli 106 28.316
212T querelli 107 28.363
212T querelli 108 28.41
212T querelli 109 28.456
212T querelli 110 28.503
212T querelli 111 28.549
212T querelli 112 28.596
212T querelli 113 28.643
212T querelli 114 28.689
212T querelli 115 28.736
212T querelli 116 28.783
212T querelli 117 28.829
212T querelli 118 28.876
212T querelli 119 28.923
212T querelli 120 28.969
212T querelli 121 29.016
212T querelli 122 29.062
212T querelli 123 29.109
212T querelli 124 29.156
212T querelli 125 29.202
212T querelli 126 29.249
212T querelli 127 29.296
212T querelli 128 29.342
212T querelli 129 29.389
212T querelli 130 29.435
212T querelli 131 29.482
212T querelli 132 29.529
212T querelli 133 29.575
212T querelli 134 29.622
212T querelli 135 29.669
212T querelli 136 29.715
212T querelli 137 29.762
212T querelli 138 29.809
212T querelli 139 29.855
212T querelli 140 29.902
212T querelli 141 29.948
212T querelli 142 29.995
212T querelli 143 30.042
212T querelli 144 30.088
212T querelli 145 30.135
212T querelli 146 30.182
212T querelli 147 30.228
212T querelli 148 30.275
212T querelli 149 30.322
212T querelli 150 30.368
212T querelli 151 30.415
212T querelli 152 30.461
212T querelli 153 30.508
212T querelli 154 30.555
212T querelli 155 30.601
212T querelli 156 30.648
212T querelli 157 30.695
212T querelli 158 30.741
212T querelli 159 30.788
212T querelli 160 30.834
212T querelli 161 30.881
212T querelli 162 30.928
212T querelli 163 30.974
212T querelli 164 31.021
212T querelli 165 31.068
212T querelli 166 31.114
212T querelli 167 31.161
212T querelli 168 31.208
212T querelli 169 31.254
212T querelli 170 31.301
212T querelli 171 31.347
212T querelli 172 31.394
212T querelli 173 31.441
212T querelli 174 31.487
212T querelli 175 31.534
212T querelli 176 31.581
212T querelli 177 31.627
212T querelli 178 31.674
212T querelli 179 31.72
212T querelli 180 31.767
212T querelli 181 31.814
212T querelli 182 31.86
212T querelli 183 31.907
212T querelli 184 31.954
212T querelli 185 32
212T querelli 186 32.047
212T querelli 187 32.094
212T querelli 188 32.14
212T querelli 189 32.187
212T querelli 190 32.233
212T querelli 191 32.28
212T querelli 192 32.327
212T querelli 193 32.373
212T querelli 194 32.42
212T querelli 195 32.467
212T querelli 196 32.513
212T querelli 197 32.56
212T querelli 198 32.607
212T querelli 199 32.653
212T querelli 200 32.7
212T querelli 201 32.746
212T querelli 202 32.793
212T querelli 203 32.84
212T querelli 204 32.886
212T querelli 205 32.933
212T querelli 206 32.98
212T querelli 207 33.026
212T querelli 208 33.073
212T querelli 209 33.119
212T querelli 210 33.166
212T querelli 211 33.213
212T querelli 212 33.259
212T querelli 213 33.306
212T querelli 214 33.353
212T querelli 215 33.399
212T querelli 216 33.446
212T querelli 217 33.493
212T querelli 218 33.539
212T querelli 219 33.586
212T querelli 220 33.632
212T querelli 221 33.679
212T querelli 222 33.726
212T querelli 223 33.772
212T querelli 224 33.819
212T querelli 225 33.866
212T querelli 226 33.912
212T querelli 227 33.959
212T querelli 228 34.005
212T querelli 229 34.052
212T querelli 230 34.099
212T querelli 231 34.145
212T querelli 232 34.192
212T querelli 233 34.239
212T querelli 234 34.285
212T querelli 235 34.332
212T querelli 236 34.379
212T querelli 237 34.425
212T querelli 238 34.472
212T querelli 239 34.518
212T querelli 240 34.565
212T querelli 241 34.612
212T querelli 242 34.658
212T querelli 243 34.705
212T querelli 244 34.752
212T querelli 245 34.798
212T querelli 246 34.845
212T querelli 247 34.892
212T querelli 248 34.938
212T querelli 249 34.985
212T querelli 250 35.031
212T querelli 251 35.078
212T querelli 252 35.125
212T querelli 253 35.171
212T querelli 254 35.218
212T querelli 255 35.265
212T querelli 256 35.311
212T querelli 257 35.358
212T querelli 258 35.404
212T querelli 259 35.451
212T querelli 260 35.498
212T querelli 261 35.544
212T querelli 262 35.591
212T querelli 263 35.638
212T querelli 264 35.684
212T querelli 265 35.731
212T querelli 266 35.778
212T querelli 267 35.824
212T querelli 268 35.871
212T querelli 269 35.917
212T querelli 270 35.964
212T querelli 271 36.011
212T querelli 272 36.057
212T querelli 273 36.104
212T querelli 274 36.151
212T querelli 275 36.197
212T querelli 276 36.244
212T querelli 277 36.29
212T querelli 278 36.337
212T querelli 279 36.384
212T querelli 280 36.43
212T querelli 281 36.477
212T querelli 282 36.524
212T querelli 283 36.57
212T querelli 284 36.617
212T querelli 285 36.664
212T querelli 286 36.71
212T querelli 287 36.757
212T querelli 288 36.803
212T querelli 289 36.85
212T querelli 290 36.897
212T querelli 291 36.943
212T querelli 292 36.99
212T querelli 293 37.037
212T querelli 294 37.083
212T querelli 295 37.13
212T querelli 296 37.177
212T querelli 297 37.223
212T querelli 298 37.27
212T querelli 299 37.316
212T querelli 300 37.363
212T querelli 301 37.41
212T querelli 302 37.456
212T querelli 303 37.503
212T querelli 304 37.55
212T querelli 305 37.596
212T querelli 306 37.643
212T querelli 307 37.689
212T querelli 308 37.736
212T querelli 309 37.783
212T querelli 310 37.829
212T querelli 311 37.876
212T querelli 312 37.923
212T querelli 313 37.969
212T querelli 314 38.016
212T querelli 315 38.063
212T querelli 316 38.109
212T querelli 317 38.312
212T querelli 318 38.516
212T querelli 319 38.719
212T querelli 320 38.922
212T querelli 321 39.125
212T querelli 322 39.328
212T querelli 323 39.531
212T querelli 324 39.734
212T querelli 325 39.938
212T querelli 326 40.141
212T querelli 327 40.344
212T querelli 328 40.547
212T querelli 329 40.75
212T querelli 330 40.953
212T querelli 331 41.157
212T querelli 332 41.36
212T querelli 333 41.563
212T querelli 334 41.766
212T querelli 335 41.969
212T querelli 336 42.172
212T querelli 337 42.376
212T querelli 338 42.579
212T querelli 339 42.782
212T querelli 340 42.985
212T querelli 341 43.188
212T querelli 342 43.63
212T querelli 343 44.072
212T querelli 344 44.514
212T querelli 345 44.957
212T querelli 346 45.399
212T querelli 347 45.841
212T querelli 348 46.283
212T querelli 349 46.725
212T querelli 350 47.167
212T querelli 351 47.609
212T querelli 352 48.051
212T querelli 353 48.493
212T querelli 354 49.059
212T querelli 355 49.624
212T querelli 356 50.19
212T querelli 357 50.755
212T querelli 358 51.321
212T querelli 359 51.886
212T querelli 360 52.452
212T querelli 361 53.018
212T querelli 362 53.583
212T querelli 363 53.685
212T querelli 364 53.786
212T querelli 365 53.888
212T querelli 366 53.989
212T querelli 367 54.091
212T querelli 368 54.193
212T querelli 369 54.294
212T querelli 370 54.396
212T querelli 371 54.497
212T querelli 372 54.599
212T querelli 373 54.701
212T querelli 374 54.802
212T querelli 375 54.904
212T querelli 376 55.005
212T querelli 377 55.107
212T querelli 378 55.209
212T querelli 379 55.31
212T querelli 380 55.412
212T querelli 381 55.513
212T querelli 382 55.615
212T querelli 383 55.717
212T querelli 384 55.818
212T querelli 385 55.92
212T querelli 386 56.021
212T querelli 387 56.123
212T querelli 388 56.225
212T querelli 389 56.326
212T querelli 390 56.428
212T querelli 391 56.529
212T querelli 392 56.631
212T querelli 393 56.733
212T querelli 394 56.834
212T querelli 395 56.936
212T querelli 396 57.037
212T querelli 397 57.139
212T querelli 398 57.241
212T querelli 399 57.342
212T querelli 400 57.444
212T querelli 401 57.545
212T querelli 402 57.647
212T querelli 403 57.749
212T querelli 404 57.85
212T querelli 405 57.952
212T querelli 406 58.053
212T querelli 407 58.155
212T querelli 408 58.257
212T querelli 409 58.358
212T querelli 410 58.46
212T querelli 411 59.125
212T querelli 412 59.79
212T querelli 413 60.455
212T querelli 414 61.12
212T querelli 415 61.785
212T querelli 416 62.451
212T querelli 417 63.116
212T querelli 418 63.781
212T querelli 419 64.098
212T querelli 420 64.416
212T querelli 421 64.733
212T querelli 422 65.051
212T querelli 423 65.368
212T querelli 424 65.686
212T querelli 425 66.003
212T querelli 426 66.321
212T querelli 427 66.638
212T querelli 428 66.956
212T querelli 429 67.273
212T querelli 430 67.591
212T querelli 431 67.908
212T querelli 432 68.226
212T querelli 433 68.543
212T querelli 434 68.861
212T querelli 435 69.178
212T querelli 436 69.496
212T querelli 437 69.813
212T querelli 438 70.131
212T querelli 439 70.448
212T querelli 440 70.766
212T querelli 441 71.083
212T querelli 442 71.401
212T querelli 443 71.718
212T querelli 444 72.036
212T querelli 445 72.353
212T querelli 446 72.671
212T querelli 447 72.988
212T querelli 448 73.306
212T querelli 449 73.623
212T quermacr 1 2.54
212T quermacr 1 2.921
212T quermacr 2 3.302
212T quermacr 3 3.683
212T quermacr 4 4.064
212T quermacr 5 4.445
212T quermacr 6 4.826
212T quermacr 7 5.207
212T quermacr 8 6.35
212T quermacr 9 7.493
212T quermacr 10 8.636
212T quermacr 11 9.779
212T quermacr 12 10.922
212T quermacr 13 12.065
212T quermacr 14 13.208
212T quermacr 15 13.958
212T quermacr 16 14.709
212T quermacr 17 15.459
212T quermacr 18 16.21
212T quermacr 19 16.96
212T quermacr 20 17.711
212T quermacr 21 18.461
212T quermacr 22 18.661
212T quermacr 23 18.861
212T quermacr 24 19.061
212T quermacr 25 19.261
212T quermacr 26 19.461
212T quermacr 27 19.66
212T quermacr 28 19.86
212T quermacr 29 20.06
212T quermacr 30 20.26
212T quermacr 31 20.46
212T quermacr 32 20.66
212T quermacr 33 20.86
212T quermacr 34 21.059
212T quermacr 35 21.259
212T quermacr 36 21.459
212T quermacr 37 21.659
212T quermacr 38 21.859
212T quermacr 39 22.059
212T quermacr 40 22.259
212T quermacr 41 22.458
212T quermacr 42 22.658
212T quermacr 43 22.858
212T quermacr 44 23.058
212T quermacr 45 23.551
212T quermacr 46 24.044
212T quermacr 47 24.537
212T quermacr 48 25.03
212T quermacr 49 25.523
212T quermacr 50 26.017
212T quermacr 51 26.51
212T quermacr 52 27.003
212T quermacr 53 27.496
212T quermacr 54 27.989
212T quermacr 55 28.509
212T quermacr 56 29.029
212T quermacr 57 29.549
212T quermacr 58 30.068
212T quermacr 59 30.588
212T quermacr 60 31.108
212T quermacr 61 31.628
212T quermacr 62 32.148
212T quermacr 63 32.668
212T quermacr 64 33.188
212T quermacr 65 33.656
212T quermacr 66 34.125
212T quermacr 67 34.594
212T quermacr 68 35.062
212T quermacr 69 35.531
212T quermacr 70 35.999
212T quermacr 71 36.468
212T quermacr 72 36.937
212T quermacr 73 37.405
212T quermacr 74 37.874
212T quermacr 75 38.342
212T quermacr 76 38.811
212T quermacr 77 39.28
212T quermacr 78 39.748
212T quermacr 79 40.217
212T quermacr 80 40.685
212T quermacr 81 41.154
212T quermacr 82 41.623
212T quermacr 83 42.091
212T quermacr 84 42.56
212T quermacr 85 43.028
212T quermacr 86 43.497
212T quermacr 87 43.966
212T quermacr 88 44.434
212T quermacr 89 44.903
212T quermacr 90 45.371
212T quermacr 91 45.84
212T quermacr 92 46.309
212T quermacr 93 46.777
212T quermacr 94 47.246
212T quermacr 95 47.714
212T quermacr 96 48.183
212T quermacr 97 48.652
212T querrubr 1 2.54
212T querrubr 1 3.14
212T querrubr 2 3.741
212T querrubr 3 4.341
212T querrubr 4 4.941
212T querrubr 5 5.542
212T querrubr 6 6.782
212T querrubr 7 8.022
212T querrubr 8 9.546
212T querrubr 9 11.07
212T querrubr 10 14.277
212T querrubr 11 15.69
212T querrubr 12 17.103
212T querrubr 13 18.517
212T querrubr 14 18.874
212T querrubr 15 19.232
212T querrubr 16 19.589
212T querrubr 17 19.946
212T querrubr 18 20.304
212T querrubr 19 20.661
212T querrubr 20 21.018
212T querrubr 21 21.376
212T querrubr 22 21.733
212T querrubr 23 22.09
212T querrubr 24 22.448
212T querrubr 25 22.805
212T querrubr 26 23.163
212T querrubr 27 23.501
212T querrubr 28 23.839
212T querrubr 29 24.177
212T querrubr 30 24.516
212T querrubr 31 24.854
212T querrubr 32 25.192
212T querrubr 33 25.53
212T querrubr 34 25.868
212T querrubr 35 26.207
212T querrubr 36 26.545
212T querrubr 37 26.883
212T querrubr 38 27.221
212T querrubr 39 27.56
212T querrubr 40 27.898
212T querrubr 41 28.236
212T querrubr 42 28.702
212T querrubr 43 29.168
212T querrubr 44 29.634
212T querrubr 45 30.101
212T querrubr 46 30.567
212T querrubr 47 31.033
212T querrubr 48 31.499
212T querrubr 49 31.965
212T querrubr 50 32.431
212T querrubr 51 32.897
212T querrubr 52 33.363
212T querrubr 53 33.584
212T querrubr 54 33.804
212T querrubr 55 34.024
212T querrubr 56 34.245
212T querrubr 57 34.465
212T querrubr 58 34.686
212T querrubr 59 34.906
212T querrubr 60 35.127
212T querrubr 61 35.347
212T querrubr 62 35.567
212T querrubr 63 35.788
212T querrubr 64 36.008
212T querrubr 65 36.229
212T querrubr 66 36.449
212T querrubr 67 36.67
212T querrubr 68 36.89
212T querrubr 69 37.11
212T querrubr 70 37.331
212T querrubr 71 37.551
212T querrubr 72 37.772
212T querrubr 73 37.992
212T querrubr 74 38.213
212T querrubr 75 38.7
212T querrubr 76 39.187
212T querrubr 77 39.675
212T querrubr 78 40.162
212T querrubr 79 40.649
212T querrubr 80 41.137
212T querrubr 81 41.624
212T querrubr 82 42.111
212T querrubr 83 42.599
212T querrubr 84 43.086
212T querrubr 85 43.573
212T querrubr 86 44.02
212T querrubr 87 44.467
212T querrubr 88 44.914
212T querrubr 89 45.361
212T querrubr 90 45.808
212T querrubr 91 46.255
212T querrubr 92 46.702
212T querrubr 93 47.149
212T querrubr 94 47.596
212T querrubr 95 48.043
212T querrubr 96 48.491
212T querrubr 97 48.79
212T querrubr 98 49.089
212T querrubr 99 49.388
212T querrubr 100 49.687
212T querrubr 101 49.986
212T querrubr 102 50.286
212T querrubr 103 50.585
212T querrubr 104 50.884
212T querrubr 105 51.183
212T querrubr 106 51.482
212T querrubr 107 51.782
212T querrubr 108 52.081
212T querrubr 109 52.38
212T querrubr 110 52.679
212T querrubr 111 52.978
212T querrubr 112 53.277
212T querrubr 113 53.577
212T querrubr 114 53.876
212T querrubr 115 54.175
212T querrubr 116 54.474
212T querrubr 117 54.773
212T querrubr 118 55.072
212T querrubr 119 55.372
212T querrubr 120 55.671
212T querrubr 121 55.97
212T querrubr 122 56.269
212T querrubr 123 56.568
212T querrubr 124 56.868
212T querrubr 125 57.167
212T querrubr 126 57.466
212T querrubr 127 57.765
212T querrubr 128 58.064
212T querrubr 129 58.363
212T querrubr 130 58.663
212T querrubr 131 59.221
212T querrubr 132 59.78
212T querrubr 133 60.339
212T querrubr 134 60.898
212T querrubr 135 61.456
212T querrubr 136 62.015
212T querrubr 137 62.574
212T querrubr 138 63.132
212T querrubr 139 63.691
212T querrubr 140 64.239
212T querrubr 141 64.788
212T querrubr 142 65.336
212T querrubr 143 65.884
212T querrubr 144 66.433
212T querrubr 145 66.981
212T querrubr 146 67.529
212T querrubr 147 68.077
212T querrubr 148 68.626
212T querrubr 149 69.315
212T querrubr 150 70.005
212T querrubr 151 70.694
212T querrubr 152 71.384
212T querrubr 153 72.073
212T querrubr 154 72.763
212T querrubr 155 73.452
212T querrubr 156 74.142
212T querrubr 157 74.831
212T querrubr 158 75.521
212T querrubr 159 76.21
212T querrubr 160 76.9
212T querrubr 161 77.589
212T querrubr 162 78.279
212T querrubr 163 78.968
212T querrubr 164 79.982
212T querrubr 165 80.996
212T querrubr 166 82.011
212T querrubr 167 83.025
212T querrubr 168 84.039
212T querrubr 169 84.642
212T querrubr 170 85.246
212T querrubr 171 85.85
212T querrubr 172 86.453
212T querrubr 173 87.057
212T querrubr 174 87.661
212T querrubr 175 88.264
212T querrubr 176 88.868
212T querrubr 177 89.471
212T querrubr 178 90.008
212T querrubr 179 90.545
212T querrubr 180 91.081
212T querrubr 181 91.618
212T querrubr 182 92.155
212T querrubr 183 92.691
212T querrubr 184 93.228
212T querrubr 185 93.764
212T querrubr 186 94.301
212T querrubr 187 94.838
212T querrubr 188 95.374
212T querrubr 189 95.911
212T querrubr 190 96.447
212T querrubr 191 96.984
212T querrubr 192 97.521
212T querrubr 193 98.057
212T querrubr 194 98.594
212T querrubr 195 99.131
212T querrubr 196 99.667
212T querrubr 197 100.204
212T querrubr 198 100.74
212T querrubr 199 101.277
212T querrubr 200 101.814
212T querrubr 201 102.35
212T querrubr 202 102.887
212T querrubr 203 103.424
212T querrubr 204 103.96
212T querrubr 205 104.497
212T querrubr 206 105.132
212T querrubr 207 105.767
212T querrubr 208 106.402
212T querrubr 209 107.037
212T querrubr 210 107.672
212T querrubr 211 108.307
212T querrubr 212 108.942
212T querrubr 213 109.577
212T querrubr 214 110.212
212T querrubr 215 110.847
212T querrubr 216 111.482
212T querrubr 217 112.117
212T querrubr 218 112.752
212T querrubr 219 113.387
212T querrubr 220 114.022
212T querrubr 221 114.657
212T querrubr 222 115.122
212T querrubr 223 115.588
212T querrubr 224 116.054
212T querrubr 225 116.519
212T querrubr 226 116.985
212T querrubr 227 117.451
212T querrubr 228 117.916
212T querrubr 229 118.382
212T querrubr 230 118.848
212T querrubr 231 119.313
212T querrubr 232 119.779
212T querrubr 233 120.245
212T querrubr 234 120.71
212T querrubr 235 121.176
212T querrubr 236 121.642
212T tiliamer 1 2.54
212T tiliamer 1 2.692
212T tiliamer 2 2.845
212T tiliamer 3 2.997
212T tiliamer 4 3.15
212T tiliamer 5 3.302
212T tiliamer 6 3.454
212T tiliamer 7 3.607
212T tiliamer 8 3.759
212T tiliamer 9 3.912
212T tiliamer 10 4.064
212T tiliamer 11 4.216
212T tiliamer 12 4.369
212T tiliamer 13 4.521
212T tiliamer 14 4.674
212T tiliamer 15 4.826
212T tiliamer 16 4.978
212T tiliamer 17 5.131
212T tiliamer 18 5.312
212T tiliamer 19 5.494
212T tiliamer 20 5.675
212T tiliamer 21 5.857
212T tiliamer 22 6.038
212T tiliamer 23 6.219
212T tiliamer 24 6.401
212T tiliamer 25 6.582
212T tiliamer 26 6.764
212T tiliamer 27 6.945
212T tiliamer 28 7.127
212T tiliamer 29 7.308
212T tiliamer 30 7.489
212T tiliamer 31 7.671
212T tiliamer 32 8.542
212T tiliamer 33 9.413
212T tiliamer 34 10.283
212T tiliamer 35 10.639
212T tiliamer 36 10.995
212T tiliamer 37 11.35
212T tiliamer 38 11.706
212T tiliamer 39 12.061
212T tiliamer 40 12.417
212T tiliamer 41 12.773
212T tiliamer 42 13.339
212T tiliamer 43 13.905
212T tiliamer 44 14.472
212T tiliamer 45 15.038
212T tiliamer 46 15.604
212T tiliamer 47 16.171
212T tiliamer 48 16.737
212T tiliamer 49 17.304
212T tiliamer 50 17.87
212T tiliamer 51 18.092
212T tiliamer 52 18.315
212T tiliamer 53 18.537
212T tiliamer 54 18.759
212T tiliamer 55 18.982
212T tiliamer 56 19.204
212T tiliamer 57 19.427
212T tiliamer 58 19.649
212T tiliamer 59 19.871
212T tiliamer 60 20.094
212T tiliamer 61 20.316
212T tiliamer 62 20.538
212T tiliamer 63 20.761
212T tiliamer 64 20.983
212T tiliamer 65 21.205
212T tiliamer 66 21.428
212T tiliamer 67 21.65
212T tiliamer 68 21.872
212T tiliamer 69 22.095
212T tiliamer 70 22.317
212T tiliamer 71 22.539
212T tiliamer 72 22.762
212T tiliamer 73 22.984
212T tiliamer 74 23.168
212T tiliamer 75 23.351
212T tiliamer 76 23.534
212T tiliamer 77 23.718
212T tiliamer 78 23.901
212T tiliamer 79 24.084
212T tiliamer 80 24.268
212T tiliamer 81 24.451
212T tiliamer 82 24.634
212T tiliamer 83 24.818
212T tiliamer 84 25.001
212T tiliamer 85 25.184
212T tiliamer 86 25.368
212T tiliamer 87 25.551
212T tiliamer 88 25.735
212T tiliamer 89 25.918
212T tiliamer 90 26.101
212T tiliamer 91 26.285
212T tiliamer 92 26.468
212T tiliamer 93 26.651
212T tiliamer 94 26.835
212T tiliamer 95 27.018
212T tiliamer 96 27.201
212T tiliamer 97 27.385
212T tiliamer 98 27.568
212T tiliamer 99 27.752
212T tiliamer 100 27.935
212T tiliamer 101 28.118
212T tiliamer 102 28.396
212T tiliamer 103 28.673
212T tiliamer 104 28.951
212T tiliamer 105 29.229
212T tiliamer 106 29.506
212T tiliamer 107 29.784
212T tiliamer 108 30.061
212T tiliamer 109 30.339
212T tiliamer 110 30.617
212T tiliamer 111 30.894
212T tiliamer 112 31.172
212T tiliamer 113 31.449
212T tiliamer 114 31.727
212T tiliamer 115 32.005
212T tiliamer 116 32.282
212T tiliamer 117 32.56
212T tiliamer 118 32.837
212T tiliamer 119 33.115
212T tiliamer 120 33.303
212T tiliamer 121 33.491
212T tiliamer 122 33.679
212T tiliamer 123 33.867
212T tiliamer 124 34.055
212T tiliamer 125 34.243
212T tiliamer 126 34.431
212T tiliamer 127 34.62
212T tiliamer 128 34.808
212T tiliamer 129 34.996
212T tiliamer 130 35.184
212T tiliamer 131 35.372
212T tiliamer 132 35.56
212T tiliamer 133 35.748
212T tiliamer 134 35.936
212T tiliamer 135 36.124
212T tiliamer 136 36.312
212T tiliamer 137 36.5
212T tiliamer 138 36.688
212T tiliamer 139 36.876
212T tiliamer 140 37.064
212T tiliamer 141 37.252
212T tiliamer 142 37.441
212T tiliamer 143 37.629
212T tiliamer 144 37.817
212T tiliamer 145 38.005
212T tiliamer 146 38.193
212T tiliamer 147 38.381
212T tiliamer 148 38.569
212T tiliamer 149 38.757
212T tiliamer 150 38.945
212T tiliamer 151 39.133
212T tiliamer 152 39.321
212T tiliamer 153 39.509
212T tiliamer 154 39.697
212T tiliamer 155 39.885
212T tiliamer 156 40.073
212T tiliamer 157 40.262
212T tiliamer 158 40.45
212T tiliamer 159 40.638
212T tiliamer 160 40.826
212T tiliamer 161 41.014
212T tiliamer 162 41.202
212T tiliamer 163 41.39
212T tiliamer 164 41.578
212T tiliamer 165 41.766
212T tiliamer 166 41.954
212T tiliamer 167 42.142
212T tiliamer 168 42.33
212T tiliamer 169 42.518
212T tiliamer 170 42.706
212T tiliamer 171 42.894
212T tiliamer 172 43.083
212T tiliamer 173 43.271
212T tiliamer 174 43.614
212T tiliamer 175 43.958
212T tiliamer 176 44.302
212T tiliamer 177 44.645
212T tiliamer 178 44.989
212T tiliamer 179 45.333
212T tiliamer 180 45.677
212T tiliamer 181 46.02
212T tiliamer 182 46.364
212T tiliamer 183 46.708
212T tiliamer 184 47.052
212T tiliamer 185 47.395
212T tiliamer 186 47.739
212T tiliamer 187 48.083
212T tiliamer 188 48.427
212T tiliamer 189 48.932
212T tiliamer 190 49.437
212T tiliamer 191 49.943
212T tiliamer 192 50.448
212T tiliamer 193 50.954
212T tiliamer 194 51.459
212T tiliamer 195 51.964
212T tiliamer 196 52.47
212T tiliamer 197 52.975
212T tiliamer 198 53.481
212T tiliamer 199 53.998
212T tiliamer 200 54.515
212T tiliamer 201 55.032
212T tiliamer 202 55.549
212T tiliamer 203 56.066
212T tiliamer 204 56.582
212T tiliamer 205 57.099
212T tiliamer 206 57.616
212T tiliamer 207 58.133
212T tiliamer 208 58.65
212T tiliamer 209 58.996
212T tiliamer 210 59.342
212T tiliamer 211 59.687
212T tiliamer 212 60.033
212T tiliamer 213 60.379
212T tiliamer 214 60.724
212T tiliamer 215 61.07
212T tiliamer 216 61.416
212T tiliamer 217 61.762
212T tiliamer 218 62.107
212T tiliamer 219 62.453
212T tiliamer 220 62.799
212T tiliamer 221 63.144
212T tiliamer 222 63.49
212T tiliamer 223 63.836
212T tiliamer 224 64.199
212T tiliamer 225 64.561
212T tiliamer 226 64.924
212T tiliamer 227 65.287
212T tiliamer 228 65.65
212T tiliamer 229 66.013
212T tiliamer 230 66.376
212T tiliamer 231 66.739
212T tiliamer 232 67.101
212T tiliamer 233 67.464
212T tiliamer 234 67.827
212T tiliamer 235 68.19
212T tiliamer 236 68.553
212T tiliamer 237 68.916
212T tiliamer 238 69.279
212T tiliamer 239 69.641
212T tiliamer 240 70.004
212T tiliamer 241 70.367
212T tiliamer 242 70.73
212T tiliamer 243 71.093
212T tiliamer 244 71.456
212T tiliamer 245 71.819
212T tiliamer 246 72.181
212T tiliamer 247 72.544
212T tiliamer 248 72.907
212T tiliamer 249 73.27
212T tiliamer 250 73.633
212T tiliamer 251 73.996
212T tiliamer 252 74.419
212T tiliamer 253 74.842
212T tiliamer 254 75.266
212T tiliamer 255 75.689
212T tiliamer 256 76.112
212T tiliamer 257 76.536
212T tiliamer 258 76.959
212T tiliamer 259 77.382
212T tiliamer 260 77.806
212T tiliamer 261 78.229
212T tiliamer 262 78.652
212T tiliamer 263 79.076
212T tiliamer 264 79.499
212T tiliamer 265 79.922
212T tiliamer 266 80.346
212T tiliamer 267 80.769
212T tiliamer 268 81.192
212T tiliamer 269 81.616
212T ulmuamer 1 2.54
212T ulmuamer 1 3.035
212T ulmuamer 2 3.529
212T ulmuamer 3 4.024
212T ulmuamer 4 4.519
212T ulmuamer 5 5.013
212T ulmuamer 6 5.508
212T ulmuamer 7 6.68
212T ulmuamer 8 7.852
212T ulmuamer 9 10.223
212T ulmuamer 10 12.636
212T ulmuamer 11 15.049
212T ulmuamer 12 15.992
212T ulmuamer 13 16.935
212T ulmuamer 14 17.878
212T ulmuamer 15 18.821
212T ulmuamer 16 19.765
212T ulmuamer 17 20.708
212T ulmuamer 18 21.651
212T ulmuamer 19 22.594
212T ulmuamer 20 23.537
212T ulmuamer 21 24.48
212T ulmuamer 22 25.423
212T ulmuamer 23 26.366
212T ulmuamer 24 27.309
212T ulmuamer 25 28.252
212T ulmuamer 26 29.196
212T ulmuamer 27 30.139
212T ulmuamer 28 31.082
212T ulmuamer 29 32.025
212T ulmuamer 30 32.968
212T ulmuamer 31 33.911
212T ulmuamer 32 34.854
212T ulmuamer 33 35.797
212T ulmuamer 34 36.74
212T ulmuamer 35 37.683
212T ulmuamer 36 38.627
212T ulmuamer 37 39.358
212T ulmuamer 38 40.09
212T ulmuamer 39 40.822
212T ulmuamer 40 41.554
212T ulmuamer 41 42.285
212T ulmuamer 42 43.017
212T ulmuamer 43 43.749
212T ulmuamer 44 44.226
212T ulmuamer 45 44.703
212T ulmuamer 46 45.18
212T ulmuamer 47 45.657
212T ulmuamer 48 46.134
212T ulmuamer 49 46.611
212T ulmuamer 50 47.088
212T ulmuamer 51 47.565
212T ulmuamer 52 48.042
212T ulmuamer 53 48.519
212T ulmuamer 54 48.996
212T ulmuamer 55 49.473
212T ulmuamer 56 49.95
212T ulmuamer 57 50.427
212T ulmuamer 58 50.904
212T ulmuamer 59 51.381
212T ulmuamer 60 51.858
212T ulmuamer 61 52.335
212T ulmuamer 62 52.812
212T ulmuamer 63 53.289
212T ulmuamer 64 53.766
212T ulmuamer 65 54.807
212T ulmuamer 66 55.848
212T ulmuamer 67 56.889
212T ulmuamer 68 57.93
212T ulmuamer 69 58.971
212T ulmuamer 70 60.012
212X abiebals 1 2.54
212X abiebals 1 3.137
212X abiebals 2 3.734
212X abiebals 3 4.331
212X abiebals 4 4.928
