LandisData	EcoregionDiameterTable


>>Ecoregion	Species	Age	Diameter
222M l_toconi 58 26.46
222M l_toconi 59 26.829
222M l_toconi 60 27.197
222M l_toconi 61 27.565
222M l_toconi 62 27.934
222M l_toconi 63 28.302
222M l_toconi 64 28.663
222M l_toconi 65 29.023
222M l_toconi 66 29.384
222M l_toconi 67 29.744
222M l_toconi 68 30.105
222M l_toconi 69 30.466
222M l_toconi 70 30.826
222M l_toconi 71 31.187
222M l_toconi 72 31.547
222M l_toconi 73 31.908
222M l_toconi 74 32.268
222M l_toconi 75 32.629
222M l_toconi 76 32.989
222M l_toconi 77 33.35
222M l_toconi 78 33.737
222M l_toconi 79 34.124
222M l_toconi 80 34.51
222M l_toconi 81 34.897
222M l_toconi 82 35.284
222M l_toconi 83 35.671
222M l_toconi 84 36.058
222M l_toconi 85 36.444
222M l_toconi 86 36.831
222M l_toconi 87 37.218
222M l_toconi 88 37.605
222M l_toconi 89 37.992
222M l_toconi 90 38.378
222M l_toconi 91 38.62
222M l_toconi 92 38.862
222M l_toconi 93 39.104
222M l_toconi 94 39.346
222M l_toconi 95 39.587
222M l_toconi 96 39.829
222M l_toconi 97 40.071
222M l_toconi 98 40.313
222M l_toconi 99 40.555
222M l_toconi 100 40.796
212K l_inhard 1 2.54
212K l_inhard 2 3.351
212K l_inhard 3 4.162
212K l_inhard 4 4.974
212K l_inhard 5 5.785
212K l_inhard 6 7.376
212K l_inhard 7 8.968
212K l_inhard 8 10.879
212K l_inhard 9 13.151
212K l_inhard 10 13.486
212K l_inhard 11 13.822
212K l_inhard 12 14.158
212K l_inhard 13 14.493
212K l_inhard 14 14.829
212K l_inhard 15 15.165
212K l_inhard 16 15.5
212K l_inhard 17 15.836
212K l_inhard 18 16.172
212K l_inhard 19 16.507
212K l_inhard 20 16.843
212K l_inhard 21 17.179
212K l_inhard 22 17.514
212K l_inhard 23 17.85
212K l_inhard 24 18.322
212K l_inhard 25 18.795
212K l_inhard 26 19.267
212K l_inhard 27 19.739
212K l_inhard 28 20.211
212K l_inhard 29 20.684
212K l_inhard 30 21.156
212K l_inhard 31 21.628
212K l_inhard 32 22.101
212K l_inhard 33 22.573
212K l_inhard 34 23.045
212K l_inhard 35 23.539
212K l_inhard 36 24.032
212K l_inhard 37 24.525
212K l_inhard 38 25.018
212K l_inhard 39 25.511
212K l_inhard 40 26.004
212K l_inhard 41 26.497
212K l_inhard 42 26.991
212K l_inhard 43 27.484
212K l_inhard 44 27.977
212K l_inhard 45 28.459
212K l_inhard 46 28.942
212K l_inhard 47 29.425
212K l_inhard 48 29.907
212K l_inhard 49 30.39
212K l_inhard 50 30.872
212K l_inhard 51 31.355
212K l_inhard 52 31.838
212K l_inhard 53 32.32
212K l_inhard 54 32.803
212K l_inhard 55 33.286
212K l_inhard 56 33.748
212K l_inhard 57 34.211
212K l_inhard 58 34.673
212K l_inhard 59 35.136
212K l_inhard 60 35.598
212K l_inhard 61 36.061
212K l_inhard 62 36.523
212K l_inhard 63 36.986
212K l_inhard 64 37.448
212K l_inhard 65 37.911
212K l_inhard 66 38.373
212K l_inhard 67 38.832
212K l_inhard 68 39.291
212K l_inhard 69 39.75
212K l_inhard 70 40.209
212K l_inhard 71 40.669
212K l_inhard 72 41.128
212K l_inhard 73 41.587
212K l_inhard 74 42.046
212K l_inhard 75 42.505
212K l_inhard 76 42.964
212K l_inhard 77 43.423
212K l_inhard 78 43.867
212K l_inhard 79 44.311
212K l_inhard 80 44.755
212K l_inhard 81 45.199
212K l_inhard 82 45.642
212K l_inhard 83 46.086
212K l_inhard 84 46.53
212K l_inhard 85 46.974
212K l_inhard 86 47.418
212K l_inhard 87 47.861
212K l_inhard 88 48.305
212K l_inhard 89 48.725
212K l_inhard 90 49.144
212K l_inhard 91 49.563
212K l_inhard 92 49.983
212K l_inhard 93 50.402
212K l_inhard 94 50.821
212K l_inhard 95 51.241
212K l_inhard 96 51.66
212K l_inhard 97 52.079
212K l_inhard 98 52.498
212K l_inhard 99 52.918
212K l_inhard 100 53.337
212K l_inhard 101 53.756
212K l_inhard 102 54.298
212K l_inhard 103 54.839
212K l_inhard 104 55.381
212K l_inhard 105 55.922
212K l_inhard 106 56.464
212K l_inhard 107 57.005
212K l_inhard 108 57.546
212K l_inhard 109 58.088
212K l_inhard 110 58.629
212K l_inhard 111 59.124
212K l_inhard 112 59.619
212K l_inhard 113 60.113
212K l_inhard 114 60.608
212K l_inhard 115 61.103
212K l_inhard 116 61.597
212K l_inhard 117 62.092
212K l_inhard 118 62.587
212K l_inhard 119 63.082
212K l_inhard 120 63.576
212K l_inhard 121 64.03
212K l_inhard 122 64.483
212K l_inhard 123 64.937
212K l_inhard 124 65.39
212K l_inhard 125 65.844
212K l_inhard 126 66.297
212K l_inhard 127 66.751
212K l_inhard 128 67.204
212K l_inhard 129 67.658
212K l_inhard 130 68.111
212K l_inhard 131 68.565
212K l_inhard 132 69.019
212K l_inhard 133 69.451
212K l_inhard 134 69.884
212Y l_inhard 1 2.54
212Y l_inhard 2 3.351
212Y l_inhard 3 4.162
212Y l_inhard 4 4.974
212Y l_inhard 5 5.785
212Y l_inhard 6 7.376
212Y l_inhard 7 8.968
212Y l_inhard 8 10.879
212Y l_inhard 9 13.151
212Y l_inhard 10 13.486
212Y l_inhard 11 13.822
212Y l_inhard 12 14.158
212Y l_inhard 13 14.493
212Y l_inhard 14 14.829
212Y l_inhard 15 15.165
212Y l_inhard 16 15.5
212Y l_inhard 17 15.836
212Y l_inhard 18 16.172
212Y l_inhard 19 16.507
212Y l_inhard 20 16.843
212Y l_inhard 21 17.179
212Y l_inhard 22 17.514
212Y l_inhard 23 17.85
212Y l_inhard 24 18.322
212Y l_inhard 25 18.795
212Y l_inhard 26 19.267
212Y l_inhard 27 19.739
212Y l_inhard 28 20.211
212Y l_inhard 29 20.684
212Y l_inhard 30 21.156
212Y l_inhard 31 21.628
212Y l_inhard 32 22.101
212Y l_inhard 33 22.573
212Y l_inhard 34 23.045
212Y l_inhard 35 23.539
212Y l_inhard 36 24.032
212Y l_inhard 37 24.525
212Y l_inhard 38 25.018
212Y l_inhard 39 25.511
212Y l_inhard 40 26.004
212Y l_inhard 41 26.497
212Y l_inhard 42 26.991
212Y l_inhard 43 27.484
212Y l_inhard 44 27.977
212Y l_inhard 45 28.459
212Y l_inhard 46 28.942
212Y l_inhard 47 29.425
212Y l_inhard 48 29.907
212Y l_inhard 49 30.39
212Y l_inhard 50 30.872
212Y l_inhard 51 31.355
212Y l_inhard 52 31.838
212Y l_inhard 53 32.32
212Y l_inhard 54 32.803
212Y l_inhard 55 33.286
212Y l_inhard 56 33.748
212Y l_inhard 57 34.211
212Y l_inhard 58 34.673
212Y l_inhard 59 35.136
212Y l_inhard 60 35.598
212Y l_inhard 61 36.061
212Y l_inhard 62 36.523
212Y l_inhard 63 36.986
212Y l_inhard 64 37.448
212Y l_inhard 65 37.911
212Y l_inhard 66 38.373
212Y l_inhard 67 38.832
212Y l_inhard 68 39.291
212Y l_inhard 69 39.75
212Y l_inhard 70 40.209
212Y l_inhard 71 40.669
212Y l_inhard 72 41.128
212Y l_inhard 73 41.587
212Y l_inhard 74 42.046
212Y l_inhard 75 42.505
212Y l_inhard 76 42.964
212Y l_inhard 77 43.423
212Y l_inhard 78 43.867
212Y l_inhard 79 44.311
212Y l_inhard 80 44.755
212Y l_inhard 81 45.199
212Y l_inhard 82 45.642
212Y l_inhard 83 46.086
212Y l_inhard 84 46.53
212Y l_inhard 85 46.974
212Y l_inhard 86 47.418
212Y l_inhard 87 47.861
212Y l_inhard 88 48.305
212Y l_inhard 89 48.725
212Y l_inhard 90 49.144
212Y l_inhard 91 49.563
212Y l_inhard 92 49.983
212Y l_inhard 93 50.402
212Y l_inhard 94 50.821
212Y l_inhard 95 51.241
212Y l_inhard 96 51.66
212Y l_inhard 97 52.079
212Y l_inhard 98 52.498
212Y l_inhard 99 52.918
212Y l_inhard 100 53.337
212Y l_inhard 101 53.756
212Y l_inhard 102 54.298
212Y l_inhard 103 54.839
212Y l_inhard 104 55.381
212Y l_inhard 105 55.922
212Y l_inhard 106 56.464
212Y l_inhard 107 57.005
212Y l_inhard 108 57.546
212Y l_inhard 109 58.088
212Y l_inhard 110 58.629
212Y l_inhard 111 59.124
212Y l_inhard 112 59.619
212Y l_inhard 113 60.113
212Y l_inhard 114 60.608
212Y l_inhard 115 61.103
212Y l_inhard 116 61.597
212Y l_inhard 117 62.092
212Y l_inhard 118 62.587
212Y l_inhard 119 63.082
212Y l_inhard 120 63.576
212Y l_inhard 121 64.03
212Y l_inhard 122 64.483
212Y l_inhard 123 64.937
212Y l_inhard 124 65.39
212Y l_inhard 125 65.844
212Y l_inhard 126 66.297
212Y l_inhard 127 66.751
212Y l_inhard 128 67.204
212Y l_inhard 129 67.658
212Y l_inhard 130 68.111
212Y l_inhard 131 68.565
212Y l_inhard 132 69.019
212Y l_inhard 133 69.451
212Y l_inhard 134 69.884
212Q l_inhard 1 2.54
212Q l_inhard 2 3.351
212Q l_inhard 3 4.162
212Q l_inhard 4 4.974
212Q l_inhard 5 5.785
212Q l_inhard 6 7.376
212Q l_inhard 7 8.968
212Q l_inhard 8 10.879
212Q l_inhard 9 13.151
212Q l_inhard 10 13.486
212Q l_inhard 11 13.822
212Q l_inhard 12 14.158
212Q l_inhard 13 14.493
212Q l_inhard 14 14.829
212Q l_inhard 15 15.165
212Q l_inhard 16 15.5
212Q l_inhard 17 15.836
212Q l_inhard 18 16.172
212Q l_inhard 19 16.507
212Q l_inhard 20 16.843
212Q l_inhard 21 17.179
212Q l_inhard 22 17.514
212Q l_inhard 23 17.85
212Q l_inhard 24 18.322
212Q l_inhard 25 18.795
212Q l_inhard 26 19.267
212Q l_inhard 27 19.739
212Q l_inhard 28 20.211
212Q l_inhard 29 20.684
212Q l_inhard 30 21.156
212Q l_inhard 31 21.628
212Q l_inhard 32 22.101
212Q l_inhard 33 22.573
212Q l_inhard 34 23.045
212Q l_inhard 35 23.539
212Q l_inhard 36 24.032
212Q l_inhard 37 24.525
212Q l_inhard 38 25.018
212Q l_inhard 39 25.511
212Q l_inhard 40 26.004
212Q l_inhard 41 26.497
212Q l_inhard 42 26.991
212Q l_inhard 43 27.484
212Q l_inhard 44 27.977
212Q l_inhard 45 28.459
212Q l_inhard 46 28.942
212Q l_inhard 47 29.425
212Q l_inhard 48 29.907
212Q l_inhard 49 30.39
212Q l_inhard 50 30.872
212Q l_inhard 51 31.355
212Q l_inhard 52 31.838
212Q l_inhard 53 32.32
212Q l_inhard 54 32.803
212Q l_inhard 55 33.286
212Q l_inhard 56 33.748
212Q l_inhard 57 34.211
212Q l_inhard 58 34.673
212Q l_inhard 59 35.136
212Q l_inhard 60 35.598
212Q l_inhard 61 36.061
212Q l_inhard 62 36.523
212Q l_inhard 63 36.986
212Q l_inhard 64 37.448
212Q l_inhard 65 37.911
212Q l_inhard 66 38.373
212Q l_inhard 67 38.832
212Q l_inhard 68 39.291
212Q l_inhard 69 39.75
212Q l_inhard 70 40.209
212Q l_inhard 71 40.669
212Q l_inhard 72 41.128
212Q l_inhard 73 41.587
212Q l_inhard 74 42.046
212Q l_inhard 75 42.505
212Q l_inhard 76 42.964
212Q l_inhard 77 43.423
212Q l_inhard 78 43.867
212Q l_inhard 79 44.311
212Q l_inhard 80 44.755
212Q l_inhard 81 45.199
212Q l_inhard 82 45.642
212Q l_inhard 83 46.086
212Q l_inhard 84 46.53
212Q l_inhard 85 46.974
212Q l_inhard 86 47.418
212Q l_inhard 87 47.861
212Q l_inhard 88 48.305
212Q l_inhard 89 48.725
212Q l_inhard 90 49.144
212Q l_inhard 91 49.563
212Q l_inhard 92 49.983
212Q l_inhard 93 50.402
212Q l_inhard 94 50.821
212Q l_inhard 95 51.241
212Q l_inhard 96 51.66
212Q l_inhard 97 52.079
212Q l_inhard 98 52.498
212Q l_inhard 99 52.918
212Q l_inhard 100 53.337
212Q l_inhard 101 53.756
212Q l_inhard 102 54.298
212Q l_inhard 103 54.839
212Q l_inhard 104 55.381
212Q l_inhard 105 55.922
212Q l_inhard 106 56.464
212Q l_inhard 107 57.005
212Q l_inhard 108 57.546
212Q l_inhard 109 58.088
212Q l_inhard 110 58.629
212Q l_inhard 111 59.124
212Q l_inhard 112 59.619
212Q l_inhard 113 60.113
212Q l_inhard 114 60.608
212Q l_inhard 115 61.103
212Q l_inhard 116 61.597
212Q l_inhard 117 62.092
212Q l_inhard 118 62.587
212Q l_inhard 119 63.082
212Q l_inhard 120 63.576
212Q l_inhard 121 64.03
212Q l_inhard 122 64.483
212Q l_inhard 123 64.937
212Q l_inhard 124 65.39
212Q l_inhard 125 65.844
212Q l_inhard 126 66.297
212Q l_inhard 127 66.751
212Q l_inhard 128 67.204
212Q l_inhard 129 67.658
212Q l_inhard 130 68.111
212Q l_inhard 131 68.565
212Q l_inhard 132 69.019
212Q l_inhard 133 69.451
212Q l_inhard 134 69.884
212X l_inhard 1 2.54
212X l_inhard 2 3.351
212X l_inhard 3 4.162
212X l_inhard 4 4.974
212X l_inhard 5 5.785
212X l_inhard 6 7.376
212X l_inhard 7 8.968
212X l_inhard 8 10.879
212X l_inhard 9 13.151
212X l_inhard 10 13.486
212X l_inhard 11 13.822
212X l_inhard 12 14.158
212X l_inhard 13 14.493
212X l_inhard 14 14.829
212X l_inhard 15 15.165
212X l_inhard 16 15.5
212X l_inhard 17 15.836
212X l_inhard 18 16.172
212X l_inhard 19 16.507
212X l_inhard 20 16.843
212X l_inhard 21 17.179
212X l_inhard 22 17.514
212X l_inhard 23 17.85
212X l_inhard 24 18.322
212X l_inhard 25 18.795
212X l_inhard 26 19.267
212X l_inhard 27 19.739
212X l_inhard 28 20.211
212X l_inhard 29 20.684
212X l_inhard 30 21.156
212X l_inhard 31 21.628
212X l_inhard 32 22.101
212X l_inhard 33 22.573
212X l_inhard 34 23.045
212X l_inhard 35 23.539
212X l_inhard 36 24.032
212X l_inhard 37 24.525
212X l_inhard 38 25.018
212X l_inhard 39 25.511
212X l_inhard 40 26.004
212X l_inhard 41 26.497
212X l_inhard 42 26.991
212X l_inhard 43 27.484
212X l_inhard 44 27.977
212X l_inhard 45 28.459
212X l_inhard 46 28.942
212X l_inhard 47 29.425
212X l_inhard 48 29.907
212X l_inhard 49 30.39
212X l_inhard 50 30.872
212X l_inhard 51 31.355
212X l_inhard 52 31.838
212X l_inhard 53 32.32
212X l_inhard 54 32.803
212X l_inhard 55 33.286
212X l_inhard 56 33.748
212X l_inhard 57 34.211
212X l_inhard 58 34.673
212X l_inhard 59 35.136
212X l_inhard 60 35.598
212X l_inhard 61 36.061
212X l_inhard 62 36.523
212X l_inhard 63 36.986
212X l_inhard 64 37.448
212X l_inhard 65 37.911
212X l_inhard 66 38.373
212X l_inhard 67 38.832
212X l_inhard 68 39.291
212X l_inhard 69 39.75
212X l_inhard 70 40.209
212X l_inhard 71 40.669
212X l_inhard 72 41.128
212X l_inhard 73 41.587
212X l_inhard 74 42.046
212X l_inhard 75 42.505
212X l_inhard 76 42.964
212X l_inhard 77 43.423
212X l_inhard 78 43.867
212X l_inhard 79 44.311
212X l_inhard 80 44.755
212X l_inhard 81 45.199
212X l_inhard 82 45.642
212X l_inhard 83 46.086
212X l_inhard 84 46.53
212X l_inhard 85 46.974
212X l_inhard 86 47.418
212X l_inhard 87 47.861
212X l_inhard 88 48.305
212X l_inhard 89 48.725
212X l_inhard 90 49.144
212X l_inhard 91 49.563
212X l_inhard 92 49.983
212X l_inhard 93 50.402
212X l_inhard 94 50.821
212X l_inhard 95 51.241
212X l_inhard 96 51.66
212X l_inhard 97 52.079
212X l_inhard 98 52.498
212X l_inhard 99 52.918
212X l_inhard 100 53.337
212X l_inhard 101 53.756
212X l_inhard 102 54.298
212X l_inhard 103 54.839
212X l_inhard 104 55.381
212X l_inhard 105 55.922
212X l_inhard 106 56.464
212X l_inhard 107 57.005
212X l_inhard 108 57.546
212X l_inhard 109 58.088
212X l_inhard 110 58.629
212X l_inhard 111 59.124
212X l_inhard 112 59.619
212X l_inhard 113 60.113
212X l_inhard 114 60.608
212X l_inhard 115 61.103
212X l_inhard 116 61.597
212X l_inhard 117 62.092
212X l_inhard 118 62.587
212X l_inhard 119 63.082
212X l_inhard 120 63.576
212X l_inhard 121 64.03
212X l_inhard 122 64.483
212X l_inhard 123 64.937
212X l_inhard 124 65.39
212X l_inhard 125 65.844
212X l_inhard 126 66.297
212X l_inhard 127 66.751
212X l_inhard 128 67.204
212X l_inhard 129 67.658
212X l_inhard 130 68.111
212X l_inhard 131 68.565
212X l_inhard 132 69.019
212X l_inhard 133 69.451
212X l_inhard 134 69.884
222K l_inhard 1 2.54
222K l_inhard 2 3.351
222K l_inhard 3 4.162
222K l_inhard 4 4.974
222K l_inhard 5 5.785
222K l_inhard 6 7.376
222K l_inhard 7 8.968
222K l_inhard 8 10.879
222K l_inhard 9 13.151
222K l_inhard 10 13.486
222K l_inhard 11 13.822
222K l_inhard 12 14.158
222K l_inhard 13 14.493
222K l_inhard 14 14.829
222K l_inhard 15 15.165
222K l_inhard 16 15.5
222K l_inhard 17 15.836
222K l_inhard 18 16.172
222K l_inhard 19 16.507
222K l_inhard 20 16.843
222K l_inhard 21 17.179
222K l_inhard 22 17.514
222K l_inhard 23 17.85
222K l_inhard 24 18.322
222K l_inhard 25 18.795
222K l_inhard 26 19.267
222K l_inhard 27 19.739
222K l_inhard 28 20.211
222K l_inhard 29 20.684
222K l_inhard 30 21.156
222K l_inhard 31 21.628
222K l_inhard 32 22.101
222K l_inhard 33 22.573
222K l_inhard 34 23.045
222K l_inhard 35 23.539
222K l_inhard 36 24.032
222K l_inhard 37 24.525
222K l_inhard 38 25.018
222K l_inhard 39 25.511
222K l_inhard 40 26.004
222K l_inhard 41 26.497
222K l_inhard 42 26.991
222K l_inhard 43 27.484
222K l_inhard 44 27.977
222K l_inhard 45 28.459
222K l_inhard 46 28.942
222K l_inhard 47 29.425
222K l_inhard 48 29.907
222K l_inhard 49 30.39
222K l_inhard 50 30.872
222K l_inhard 51 31.355
222K l_inhard 52 31.838
222K l_inhard 53 32.32
222K l_inhard 54 32.803
222K l_inhard 55 33.286
222K l_inhard 56 33.748
222K l_inhard 57 34.211
222K l_inhard 58 34.673
222K l_inhard 59 35.136
222K l_inhard 60 35.598
222K l_inhard 61 36.061
222K l_inhard 62 36.523
222K l_inhard 63 36.986
222K l_inhard 64 37.448
222K l_inhard 65 37.911
222K l_inhard 66 38.373
222K l_inhard 67 38.832
222K l_inhard 68 39.291
222K l_inhard 69 39.75
222K l_inhard 70 40.209
222K l_inhard 71 40.669
222K l_inhard 72 41.128
222K l_inhard 73 41.587
222K l_inhard 74 42.046
222K l_inhard 75 42.505
222K l_inhard 76 42.964
222K l_inhard 77 43.423
222K l_inhard 78 43.867
222K l_inhard 79 44.311
222K l_inhard 80 44.755
222K l_inhard 81 45.199
222K l_inhard 82 45.642
222K l_inhard 83 46.086
222K l_inhard 84 46.53
222K l_inhard 85 46.974
222K l_inhard 86 47.418
222K l_inhard 87 47.861
222K l_inhard 88 48.305
222K l_inhard 89 48.725
222K l_inhard 90 49.144
222K l_inhard 91 49.563
222K l_inhard 92 49.983
222K l_inhard 93 50.402
222K l_inhard 94 50.821
222K l_inhard 95 51.241
222K l_inhard 96 51.66
222K l_inhard 97 52.079
222K l_inhard 98 52.498
222K l_inhard 99 52.918
222K l_inhard 100 53.337
222K l_inhard 101 53.756
222K l_inhard 102 54.298
222K l_inhard 103 54.839
222K l_inhard 104 55.381
222K l_inhard 105 55.922
222K l_inhard 106 56.464
222K l_inhard 107 57.005
222K l_inhard 108 57.546
222K l_inhard 109 58.088
222K l_inhard 110 58.629
222K l_inhard 111 59.124
222K l_inhard 112 59.619
222K l_inhard 113 60.113
222K l_inhard 114 60.608
222K l_inhard 115 61.103
222K l_inhard 116 61.597
222K l_inhard 117 62.092
222K l_inhard 118 62.587
222K l_inhard 119 63.082
222K l_inhard 120 63.576
222K l_inhard 121 64.03
222K l_inhard 122 64.483
222K l_inhard 123 64.937
222K l_inhard 124 65.39
222K l_inhard 125 65.844
222K l_inhard 126 66.297
222K l_inhard 127 66.751
222K l_inhard 128 67.204
222K l_inhard 129 67.658
222K l_inhard 130 68.111
222K l_inhard 131 68.565
222K l_inhard 132 69.019
222K l_inhard 133 69.451
222K l_inhard 134 69.884
212Z l_inhard 1 2.54
212Z l_inhard 2 3.351
212Z l_inhard 3 4.162
212Z l_inhard 4 4.974
212Z l_inhard 5 5.785
212Z l_inhard 6 7.376
212Z l_inhard 7 8.968
212Z l_inhard 8 10.879
212Z l_inhard 9 13.151
212Z l_inhard 10 13.486
212Z l_inhard 11 13.822
212Z l_inhard 12 14.158
212Z l_inhard 13 14.493
212Z l_inhard 14 14.829
212Z l_inhard 15 15.165
212Z l_inhard 16 15.5
212Z l_inhard 17 15.836
212Z l_inhard 18 16.172
212Z l_inhard 19 16.507
212Z l_inhard 20 16.843
212Z l_inhard 21 17.179
212Z l_inhard 22 17.514
212Z l_inhard 23 17.85
212Z l_inhard 24 18.322
212Z l_inhard 25 18.795
212Z l_inhard 26 19.267
212Z l_inhard 27 19.739
212Z l_inhard 28 20.211
212Z l_inhard 29 20.684
212Z l_inhard 30 21.156
212Z l_inhard 31 21.628
212Z l_inhard 32 22.101
212Z l_inhard 33 22.573
212Z l_inhard 34 23.045
212Z l_inhard 35 23.539
212Z l_inhard 36 24.032
212Z l_inhard 37 24.525
212Z l_inhard 38 25.018
212Z l_inhard 39 25.511
212Z l_inhard 40 26.004
212Z l_inhard 41 26.497
212Z l_inhard 42 26.991
212Z l_inhard 43 27.484
212Z l_inhard 44 27.977
212Z l_inhard 45 28.459
212Z l_inhard 46 28.942
212Z l_inhard 47 29.425
212Z l_inhard 48 29.907
212Z l_inhard 49 30.39
212Z l_inhard 50 30.872
212Z l_inhard 51 31.355
212Z l_inhard 52 31.838
212Z l_inhard 53 32.32
212Z l_inhard 54 32.803
212Z l_inhard 55 33.286
212Z l_inhard 56 33.748
212Z l_inhard 57 34.211
212Z l_inhard 58 34.673
212Z l_inhard 59 35.136
212Z l_inhard 60 35.598
212Z l_inhard 61 36.061
212Z l_inhard 62 36.523
212Z l_inhard 63 36.986
212Z l_inhard 64 37.448
212Z l_inhard 65 37.911
212Z l_inhard 66 38.373
212Z l_inhard 67 38.832
212Z l_inhard 68 39.291
212Z l_inhard 69 39.75
212Z l_inhard 70 40.209
212Z l_inhard 71 40.669
212Z l_inhard 72 41.128
212Z l_inhard 73 41.587
212Z l_inhard 74 42.046
212Z l_inhard 75 42.505
212Z l_inhard 76 42.964
212Z l_inhard 77 43.423
212Z l_inhard 78 43.867
212Z l_inhard 79 44.311
212Z l_inhard 80 44.755
212Z l_inhard 81 45.199
212Z l_inhard 82 45.642
212Z l_inhard 83 46.086
212Z l_inhard 84 46.53
212Z l_inhard 85 46.974
212Z l_inhard 86 47.418
212Z l_inhard 87 47.861
212Z l_inhard 88 48.305
212Z l_inhard 89 48.725
212Z l_inhard 90 49.144
212Z l_inhard 91 49.563
212Z l_inhard 92 49.983
212Z l_inhard 93 50.402
212Z l_inhard 94 50.821
212Z l_inhard 95 51.241
212Z l_inhard 96 51.66
212Z l_inhard 97 52.079
212Z l_inhard 98 52.498
212Z l_inhard 99 52.918
212Z l_inhard 100 53.337
212Z l_inhard 101 53.756
212Z l_inhard 102 54.298
212Z l_inhard 103 54.839
212Z l_inhard 104 55.381
212Z l_inhard 105 55.922
212Z l_inhard 106 56.464
212Z l_inhard 107 57.005
212Z l_inhard 108 57.546
212Z l_inhard 109 58.088
212Z l_inhard 110 58.629
212Z l_inhard 111 59.124
212Z l_inhard 112 59.619
212Z l_inhard 113 60.113
212Z l_inhard 114 60.608
212Z l_inhard 115 61.103
212Z l_inhard 116 61.597
212Z l_inhard 117 62.092
212Z l_inhard 118 62.587
212Z l_inhard 119 63.082
212Z l_inhard 120 63.576
212Z l_inhard 121 64.03
212Z l_inhard 122 64.483
212Z l_inhard 123 64.937
212Z l_inhard 124 65.39
212Z l_inhard 125 65.844
212Z l_inhard 126 66.297
212Z l_inhard 127 66.751
212Z l_inhard 128 67.204
212Z l_inhard 129 67.658
212Z l_inhard 130 68.111
212Z l_inhard 131 68.565
212Z l_inhard 132 69.019
212Z l_inhard 133 69.451
212Z l_inhard 134 69.884
212T l_inhard 1 2.54
212T l_inhard 2 3.351
212T l_inhard 3 4.162
212T l_inhard 4 4.974
212T l_inhard 5 5.785
212T l_inhard 6 7.376
212T l_inhard 7 8.968
212T l_inhard 8 10.879
212T l_inhard 9 13.151
212T l_inhard 10 13.486
212T l_inhard 11 13.822
212T l_inhard 12 14.158
212T l_inhard 13 14.493
212T l_inhard 14 14.829
212T l_inhard 15 15.165
212T l_inhard 16 15.5
212T l_inhard 17 15.836
212T l_inhard 18 16.172
212T l_inhard 19 16.507
212T l_inhard 20 16.843
212T l_inhard 21 17.179
212T l_inhard 22 17.514
212T l_inhard 23 17.85
212T l_inhard 24 18.322
212T l_inhard 25 18.795
212T l_inhard 26 19.267
212T l_inhard 27 19.739
212T l_inhard 28 20.211
212T l_inhard 29 20.684
212T l_inhard 30 21.156
212T l_inhard 31 21.628
212T l_inhard 32 22.101
212T l_inhard 33 22.573
212T l_inhard 34 23.045
212T l_inhard 35 23.539
212T l_inhard 36 24.032
212T l_inhard 37 24.525
212T l_inhard 38 25.018
212T l_inhard 39 25.511
212T l_inhard 40 26.004
212T l_inhard 41 26.497
212T l_inhard 42 26.991
212T l_inhard 43 27.484
212T l_inhard 44 27.977
212T l_inhard 45 28.459
212T l_inhard 46 28.942
212T l_inhard 47 29.425
212T l_inhard 48 29.907
212T l_inhard 49 30.39
212T l_inhard 50 30.872
212T l_inhard 51 31.355
212T l_inhard 52 31.838
212T l_inhard 53 32.32
212T l_inhard 54 32.803
212T l_inhard 55 33.286
212T l_inhard 56 33.748
212T l_inhard 57 34.211
212T l_inhard 58 34.673
212T l_inhard 59 35.136
212T l_inhard 60 35.598
212T l_inhard 61 36.061
212T l_inhard 62 36.523
212T l_inhard 63 36.986
212T l_inhard 64 37.448
212T l_inhard 65 37.911
212T l_inhard 66 38.373
212T l_inhard 67 38.832
212T l_inhard 68 39.291
212T l_inhard 69 39.75
212T l_inhard 70 40.209
212T l_inhard 71 40.669
212T l_inhard 72 41.128
212T l_inhard 73 41.587
212T l_inhard 74 42.046
212T l_inhard 75 42.505
212T l_inhard 76 42.964
212T l_inhard 77 43.423
212T l_inhard 78 43.867
212T l_inhard 79 44.311
212T l_inhard 80 44.755
212T l_inhard 81 45.199
212T l_inhard 82 45.642
212T l_inhard 83 46.086
212T l_inhard 84 46.53
212T l_inhard 85 46.974
212T l_inhard 86 47.418
212T l_inhard 87 47.861
212T l_inhard 88 48.305
212T l_inhard 89 48.725
212T l_inhard 90 49.144
212T l_inhard 91 49.563
212T l_inhard 92 49.983
212T l_inhard 93 50.402
212T l_inhard 94 50.821
212T l_inhard 95 51.241
212T l_inhard 96 51.66
212T l_inhard 97 52.079
212T l_inhard 98 52.498
212T l_inhard 99 52.918
212T l_inhard 100 53.337
212T l_inhard 101 53.756
212T l_inhard 102 54.298
212T l_inhard 103 54.839
212T l_inhard 104 55.381
212T l_inhard 105 55.922
212T l_inhard 106 56.464
212T l_inhard 107 57.005
212T l_inhard 108 57.546
212T l_inhard 109 58.088
212T l_inhard 110 58.629
212T l_inhard 111 59.124
212T l_inhard 112 59.619
212T l_inhard 113 60.113
212T l_inhard 114 60.608
212T l_inhard 115 61.103
212T l_inhard 116 61.597
212T l_inhard 117 62.092
212T l_inhard 118 62.587
212T l_inhard 119 63.082
212T l_inhard 120 63.576
212T l_inhard 121 64.03
